TONS,ZONE,GEAR,TYPE,YEAR,MONTH,SPECIES_GROUP
3.7471288112,WG,POT,D,2021,3,PCOD
921.9355268432,WG,TRW,R,2021,2,PCOD
2.1926510323,SEI,HAL,D,2021,3,PCOD
2.0721807105,SEI,HAL,R,2021,5,PCOD
23.4401948135,CG,HAL,D,2021,5,PCOD
10.4084859374,CG,HAL,D,2021,2,PCOD
0.1870063561,WG,POT,D,2021,9,PCOD
10.9492690981,WG,HAL,D,2021,11,PCOD
4.3676132029,PWSI,HAL,D,2021,10,PCOD
40.0886764569,WG,TRW,R,2021,10,PCOD
89.8908234471,WG,TRW,R,2021,9,PCOD
23.270834498,WY,HAL,R,2021,4,PCOD
0.5041693092,SEI,HAL,D,2021,11,PCOD
2.6823173496,PWSI,HAL,D,2021,6,PCOD
18.0793587393,WG,JIG,R,2021,9,PCOD
2.6886066155,PWSI,HAL,D,2021,3,PCOD
0.0117420562,WG,HAL,D,2021,4,PCOD
0.0027625956,SE,POT,D,2021,7,PCOD
0.3036610101,SE,HAL,D,2021,12,PCOD
0.400983824,CG,POT,D,2021,11,PCOD
0.0314922702,SEI,POT,R,2021,10,PCOD
2.4603707323,WG,HAL,D,2021,3,PCOD
0.763587,WY,TRW,R,2021,7,PCOD
444.6990846595,WG,HAL,R,2021,11,PCOD
0.0332516,CG,TRW,D,2021,5,PCOD
31.8644011431,WG,POT,R,2021,12,PCOD
474.6767676769,WG,HAL,R,2021,2,PCOD
83.1248803219,CG,HAL,R,2022,10,PCOD
0.1957074111,SEI,HAL,D,2022,1,PCOD
0.5958725141,PWSI,HAL,D,2022,4,PCOD
1.7597064398,PWSI,HAL,D,2022,3,PCOD
3.248025936,SEI,HAL,D,2022,6,PCOD
0.7032810841,SEI,HAL,R,2022,10,PCOD
7.9746694933,SE,HAL,D,2022,9,PCOD
0.0158757329,WY,POT,R,2022,9,PCOD
79.5230737495,CG,JIG,R,2022,3,PCOD
0.7793797993,PWSI,HAL,D,2022,2,PCOD
37.3699942463,PWSI,HAL,R,2022,2,PCOD
31.6248494237,CG,TRW,D,2022,4,PCOD
212.5138934607,CG,POT,R,2022,10,PCOD
1.4715608441,WY,HAL,R,2022,4,PCOD
41.3300405,WG,TRW,R,2022,7,PCOD
20.3337054129,WG,HAL,D,2022,5,PCOD
2.9440320205,WG,HAL,R,2022,5,PCOD
2.0131623409,PWSI,HAL,D,2022,6,PCOD
0.5078318345,WY,HAL,R,2022,5,PCOD
145.6496023313,CG,TRW,R,2022,11,PCOD
1.9525772234,SEI,HAL,R,2022,4,PCOD
0.4530284249,WG,HAL,D,2022,4,PCOD
0.1580945703,WG,POT,D,2022,4,PCOD
2.4043265099,WG,HAL,D,2022,1,PCOD
79.3985672722,WG,JIG,R,2022,6,PCOD
3.6653040593,WG,JIG,R,2022,9,PCOD
0.0667111487,SE,POT,D,2022,6,PCOD
0.0131541787,WY,TRW,R,2022,1,PCOD
0.0219665621,CG,POT,D,2022,5,PCOD
5.3179308584,CG,POT,D,2022,2,PCOD
3.3689735185,PWSI,HAL,D,2023,4,PCOD
0.8393611092,WY,HAL,R,2023,8,PCOD
2.4268765482,PWSI,HAL,R,2023,8,PCOD
17.9967285378,WG,HAL,D,2023,6,PCOD
2.2183656902,WG,HAL,R,2023,8,PCOD
61.7637179312,WG,HAL,D,2023,7,PCOD
1542.2136969762,CG,POT,R,2023,3,PCOD
26.5230266951,CG,HAL,D,2023,9,PCOD
337.4455910504,CG,TRW,R,2023,2,PCOD
0.4180735561,SEI,HAL,D,2023,9,PCOD
342.3741868877,CG,TRW,R,2023,9,PCOD
882.1691541186,CG,TRW,R,2023,3,PCOD
24.5687740844,SEI,HAL,D,2023,5,PCOD
0.2231282608,SEI,HAL,D,2023,8,PCOD
18.7514922379,CG,HAL,D,2023,7,PCOD
0.480900482,CG,POT,R,2023,6,PCOD
889.8887260256,CG,POT,R,2023,1,PCOD
245.95534173,CG,HAL,R,2023,1,PCOD
0.6808514044,CG,JIG,R,2023,1,PCOD
1.2308735135,PWSI,HAL,R,2023,7,PCOD
0.6746364959,SEI,HAL,D,2023,1,PCOD
3.3901689899,SE,HAL,R,2023,4,PCOD
2.0195271096,WG,HAL,R,2023,4,PCOD
2.6178759641,PWSI,HAL,R,2023,9,PCOD
0.0070054473,WG,POT,D,2023,5,PCOD
0.0027567347,SEI,POT,D,2023,8,PCOD
0.002217353,WY,POT,D,2023,5,PCOD
0.0028175563,WY,POT,D,2023,6,PCOD
0.0104994712,SE,POT,D,2023,4,PCOD
3.1066818573,WY,TRW,D,2023,3,PCOD
0.0666503074,CG,POT,R,2023,7,PCOD
2996.85,CG,HAL,R,1991,3,PCOD
8.87,SE,HAL,R,1991,1,PCOD
8.95,SE,HAL,R,1991,11,PCOD
3127.71,CG,POT,R,1991,4,PCOD
154.15,WG,HAL,R,1991,1,PCOD
798.34,CG,POT,R,1991,1,PCOD
2.8,CG,POT,D,1991,1,PCOD
7.4,CG,POT,R,1991,10,PCOD
268.15,WG,POT,R,1991,12,PCOD
4.01,SE,HAL,R,1991,6,PCOD
1.2,WG,JIG,R,1991,1,PCOD
9.77,CG,GLN,R,1991,12,PCOD
3.88,WY,POT,R,1991,3,PCOD
1.3,WY,TRW,D,1991,9,PCOD
141.54,WG,POT,R,1992,1,PCOD
77.7,CG,POT,D,1992,3,PCOD
1.06,CG,TRW,D,1992,1,PCOD
12.89,WY,HAL,D,1992,6,PCOD
868.05,CG,HAL,R,1992,10,PCOD
3.35,WY,TRW,R,1992,3,PCOD
80.73,CG,TRW,D,1992,8,PCOD
9.8,CG,HAL,D,1992,4,PCOD
1.13,WY,HAL,R,1992,4,PCOD
0.26,SE,TRW,R,1992,10,PCOD
41.85,WG,HAL,D,1992,3,PCOD
1.89,CG,HAL,D,1992,8,PCOD
241.38,WG,POT,R,1992,3,PCOD
2.94,CG,POT,D,1992,10,PCOD
8.88,CG,POT,R,1992,8,PCOD
26.82,SE,HAL,D,1992,6,PCOD
20.77,SEI,HAL,R,1992,6,PCOD
1.17,SEI,HAL,D,1992,10,PCOD
0.04,CG,POT,D,1992,8,PCOD
0.39,WY,HAL,D,1992,9,PCOD
0.2,SEI,HAL,D,1992,9,PCOD
0.37,SEI,HAL,D,1992,1,PCOD
85.15,PWSI,POT,R,1992,3,PCOD
74.96,PWSI,HAL,R,1992,2,PCOD
1.99,PWSI,HAL,D,1992,3,PCOD
14.21,PWSI,POT,R,1992,1,PCOD
1.2,SEI,HAL,R,1992,8,PCOD
3.15,WG,POT,R,1992,6,PCOD
1.53,CG,JIG,R,1992,7,PCOD
0.47,PWSI,HAL,R,1992,6,PCOD
0.03,SEI,HAL,D,1992,4,PCOD
0.03,SE,HAL,D,1992,4,PCOD
68.65,CG,HAL,R,1993,5,PCOD
272.78,CG,TRW,R,1993,10,PCOD
19.87,SEI,HAL,R,1993,10,PCOD
439.7,CG,TRW,D,1993,10,PCOD
1.85,PWSI,HAL,R,1993,5,PCOD
539.24,CG,TRW,R,1993,4,PCOD
301.92,CG,TRW,D,1993,11,PCOD
18.31,SEI,HAL,R,1993,11,PCOD
0.01,CG,JIG,R,1993,10,PCOD
19.72,WG,HAL,D,1993,6,PCOD
14.88,SEI,HAL,D,1993,10,PCOD
2287.7,CG,TRW,R,1993,2,PCOD
1931.22,CG,POT,R,1993,2,PCOD
9.75,WG,HAL,D,1993,1,PCOD
2.1,SEI,HAL,D,1993,5,PCOD
0.45,PWSI,POT,D,1993,3,PCOD
8.08,WG,HAL,D,1993,5,PCOD
13.91,WY,HAL,R,1993,4,PCOD
2.91,PWSI,HAL,D,1993,3,PCOD
0.75,SEI,HAL,D,1993,1,PCOD
116.02,WG,TRW,D,1993,7,PCOD
142.04,CG,TRW,R,1994,7,PCOD
58.85,CG,TRW,R,1994,8,PCOD
2.87,CG,HAL,D,1994,6,PCOD
2773.74,CG,POT,R,1994,2,PCOD
3.3,CG,HAL,D,1994,9,PCOD
2.45,WY,HAL,D,1994,9,PCOD
75.89,WG,JIG,R,1994,12,PCOD
15.53,WG,TRW,R,1994,10,PCOD
24.86,CG,TRW,D,1994,6,PCOD
1.65,WG,TRW,D,1994,6,PCOD
0,CG,HAL,D,1994,8,PCOD
30.71,WG,TRW,R,1994,7,PCOD
0.37,WG,HAL,D,1994,6,PCOD
14.31,WY,HAL,R,1994,5,PCOD
117.97,WY,POT,R,1994,3,PCOD
5.68,SEI,HAL,R,1994,3,PCOD
0.51,SE,HAL,R,1994,4,PCOD
5.27,WY,TRW,R,1994,8,PCOD
0.84,WY,TRW,R,1994,9,PCOD
0.08,SE,HAL,D,1994,12,PCOD
0.16,SEI,HAL,D,1994,3,PCOD
0.01,SE,HAL,D,1994,3,PCOD
0.56,SEI,HAL,D,1994,9,PCOD
15.88,WY,TRW,D,1994,7,PCOD
4619.73,WG,TRW,R,1994,2,PCOD
1670.2,CG,TRW,R,1994,1,PCOD
1.88,WG,POT,D,1994,3,PCOD
12.56,PWSI,HAL,R,1995,1,PCOD
5149.37,CG,POT,R,1995,3,PCOD
3512.45,CG,POT,R,1995,2,PCOD
0.13,SE,HAL,D,1995,4,PCOD
12.37,CG,POT,D,1995,2,PCOD
10.5,CG,POT,D,1995,3,PCOD
4.79,WG,HAL,D,1995,7,PCOD
5.34,SE,HAL,D,1995,6,PCOD
0.48,WY,HAL,D,1995,10,PCOD
0.16,PWSI,HAL,R,1995,7,PCOD
2109.81,CG,HAL,R,1995,3,PCOD
4.05,SE,HAL,R,1995,6,PCOD
2.11,SE,HAL,R,1995,9,PCOD
20.68,CG,HAL,R,1995,11,PCOD
4.99,CG,HAL,D,1995,11,PCOD
2.52,CG,HAL,D,1995,10,PCOD
2.16,SEI,HAL,D,1995,6,PCOD
2.3,WG,HAL,R,1995,10,PCOD
21.6,WG,TRW,D,1995,6,PCOD
17.44,WG,HAL,D,1995,6,PCOD
0.82,SE,HAL,R,1995,3,PCOD
0.57,WG,HAL,R,1995,6,PCOD
0.13,WY,HAL,R,1995,9,PCOD
431.72,CG,TRW,D,1995,10,PCOD
18090.62,CG,TRW,R,1995,3,PCOD
403.79,CG,TRW,R,1995,4,PCOD
16.55,SEI,HAL,R,1995,4,PCOD
311.35,CG,TRW,R,1995,7,PCOD
831.11,WG,TRW,R,1995,2,PCOD
1.03,WY,HAL,R,1995,4,PCOD
18.63,CG,JIG,R,1995,2,PCOD
2266.37,WG,HAL,R,1995,3,PCOD
0,SE,JIG,R,1995,8,PCOD
0.02,WG,POT,D,1995,10,PCOD
0.13,WG,JIG,R,1996,4,PCOD
22.91,WG,JIG,R,1996,3,PCOD
4242.77,CG,POT,R,1996,3,PCOD
3004.77,CG,POT,R,1996,1,PCOD
7.64,CG,HAL,D,1996,8,PCOD
3.59,WG,HAL,D,1996,1,PCOD
19.28,SE,HAL,D,1996,9,PCOD
75.31,WG,HAL,D,1996,6,PCOD
6.73,CG,HAL,D,1996,6,PCOD
5.82,SEI,HAL,R,1996,6,PCOD
0.47,SEI,HAL,D,1996,12,PCOD
12.4,SEI,HAL,R,1996,5,PCOD
0.13,SEI,HAL,D,1996,8,PCOD
36.35,WG,HAL,D,1996,2,PCOD
0.32,SE,HAL,D,1996,1,PCOD
4.84,WY,TRW,D,1996,4,PCOD
0.32,PWSI,HAL,D,1996,5,PCOD
0.01,SE,JIG,R,1996,8,PCOD
0.04,SE,JIG,R,1996,7,PCOD
5.22,PWSI,HAL,R,1996,2,PCOD
0.14,PWSI,POT,D,1996,3,PCOD
19.46,PWSI,POT,R,1996,1,PCOD
937.58,CG,TRW,R,1997,11,PCOD
539.9,CG,TRW,D,1997,7,PCOD
4315.93,CG,TRW,R,1997,10,PCOD
58.88,CG,HAL,D,1997,1,PCOD
20.44,SE,HAL,R,1997,1,PCOD
23.77,WG,TRW,D,1997,9,PCOD
5.89,WG,HAL,D,1997,7,PCOD
3.69,CG,JIG,R,1997,1,PCOD
0,CG,TRW,D,1997,12,PCOD
176.02,CG,TRW,D,1997,2,PCOD
1912.18,CG,HAL,R,1997,2,PCOD
7.06,SEI,HAL,R,1997,6,PCOD
0.06,SEI,HAL,D,1997,1,PCOD
2.98,SEI,HAL,R,1997,2,PCOD
3.34,WY,HAL,D,1997,6,PCOD
7.6,WY,HAL,D,1997,8,PCOD
1.17,PWSI,HAL,R,1997,6,PCOD
284.04,CG,TRW,R,1997,4,PCOD
1.96,SE,HAL,R,1997,3,PCOD
1.56,SE,HAL,R,1997,9,PCOD
0.44,SE,HAL,R,1997,12,PCOD
350.57,WG,POT,R,1997,2,PCOD
34.26,WG,TRW,R,1997,4,PCOD
3.55,PWSI,JIG,R,1997,11,PCOD
0.49,SEI,HAL,R,1997,7,PCOD
1.78,SEI,HAL,D,1997,12,PCOD
3.13,PWSI,JIG,R,1997,6,PCOD
0.46,WY,HAL,R,1997,5,PCOD
0.52,SE,JIG,R,1997,4,PCOD
0.21,PWSI,HAL,D,1997,10,PCOD
0.07,PWSI,TRW,D,1997,1,PCOD
10.32,WY,TRW,R,1997,8,PCOD
1.3,SEI,HAL,D,1997,11,PCOD
0.05,WG,HAL,D,1997,12,PCOD
5.36,PWSI,POT,R,1997,12,PCOD
95.16,PWSI,POT,R,1997,3,PCOD
0.6,PWSI,POT,R,1997,9,PCOD
3.87,SEI,HAL,D,1998,9,PCOD
4.31,SEI,HAL,D,1998,6,PCOD
1.81,WG,HAL,D,1998,9,PCOD
10.38,SE,HAL,D,1998,6,PCOD
0.99,WG,HAL,D,1998,7,PCOD
6.53,WG,HAL,D,1998,10,PCOD
0.04,CG,HAL,R,1998,12,PCOD
2.65,SE,HAL,R,1998,5,PCOD
0,PWSI,HAL,D,1998,4,PCOD
22.49,SE,HAL,D,1998,10,PCOD
1.03,WY,HAL,D,1998,8,PCOD
18.15,SE,HAL,R,1998,1,PCOD
752.96,WG,POT,R,1998,2,PCOD
64.46,WG,POT,R,1998,3,PCOD
0.69,SE,HAL,R,1998,8,PCOD
1.05,PWSI,TRW,R,1998,1,PCOD
0.01,WY,POT,D,1998,4,PCOD
2.28,WG,HAL,R,1998,7,PCOD
36.21,WG,TRW,D,1998,4,PCOD
1177.93,WG,HAL,R,1998,1,PCOD
87.26,WY,TRW,R,1998,8,PCOD
3.85,WG,TRW,D,1998,5,PCOD
0.07,PWSI,HAL,D,1998,3,PCOD
0.08,SE,JIG,R,1998,8,PCOD
0.03,PWSI,POT,D,1998,4,PCOD
848.19,CG,POT,R,1999,6,PCOD
33.58,CG,HAL,R,1999,6,PCOD
836.67,WG,HAL,R,1999,3,PCOD
7.59,WG,HAL,R,1999,6,PCOD
18.99,WG,HAL,R,1999,5,PCOD
1933.87,WG,HAL,R,1999,2,PCOD
16.99,CG,HAL,D,1999,5,PCOD
1841.32,CG,HAL,R,1999,3,PCOD
0.46,PWSI,HAL,R,1999,6,PCOD
0,WY,HAL,D,1999,10,PCOD
494.85,CG,TRW,R,1999,1,PCOD
7926.16,WG,TRW,R,1999,2,PCOD
1.12,SE,HAL,R,1999,9,PCOD
37.16,CG,HAL,R,1999,9,PCOD
99.8,WG,TRW,R,1999,1,PCOD
527.3,WG,POT,R,1999,1,PCOD
10.03,WG,TRW,R,1999,9,PCOD
4.89,WG,TRW,D,1999,9,PCOD
9.92,SEI,HAL,R,1999,5,PCOD
1.36,SEI,HAL,D,1999,4,PCOD
62.49,CG,TRW,D,1999,2,PCOD
4.71,WY,HAL,D,1999,7,PCOD
4.9,WY,HAL,D,1999,6,PCOD
1.6,SEI,HAL,D,1999,3,PCOD
0.03,WY,HAL,D,1999,4,PCOD
2.56,SE,HAL,R,1999,11,PCOD
0.36,WY,HAL,D,1999,9,PCOD
0.02,PWSI,HAL,D,1999,10,PCOD
0.57,PWSI,HAL,R,1999,10,PCOD
4.51,SE,HAL,R,1999,12,PCOD
7.31,CG,OTH,R,1999,11,PCOD
1.01,WY,TRW,D,1999,10,PCOD
1.08,WY,TRW,D,1999,7,PCOD
1.16,SE,HAL,R,2000,5,PCOD
1231.78,CG,POT,R,2000,3,PCOD
6890.81,CG,POT,R,2000,2,PCOD
0.82,SE,HAL,D,2000,6,PCOD
0.36,SE,HAL,D,2000,4,PCOD
1.12,WG,HAL,D,2000,6,PCOD
18.3,CG,HAL,R,2000,7,PCOD
145.92,WG,TRW,R,2000,7,PCOD
13.11,WG,TRW,D,2000,7,PCOD
336.53,CG,TRW,D,2000,7,PCOD
0.01,PWSI,HAL,D,2000,1,PCOD
0.03,PWSI,HAL,D,2000,7,PCOD
0.01,WY,HAL,D,2000,9,PCOD
0.03,PWSI,HAL,R,2000,8,PCOD
4.98,SEI,HAL,R,2000,6,PCOD
1.12,SEI,HAL,R,2000,8,PCOD
6.96,SEI,HAL,R,2000,5,PCOD
1.2,SEI,HAL,D,2000,5,PCOD
0.04,WG,HAL,D,2000,5,PCOD
0.39,SE,HAL,R,2000,8,PCOD
0.28,WG,HAL,D,2000,8,PCOD
0.33,SE,HAL,R,2000,11,PCOD
12.42,WG,HAL,R,2000,5,PCOD
0.08,WY,TRW,R,2000,2,PCOD
8.86,PWSI,POT,R,2000,3,PCOD
24.47,PWSI,POT,R,2000,1,PCOD
156.12,WG,TRW,R,2001,5,PCOD
3921.99,CG,TRW,R,2001,2,PCOD
0.61,SEI,HAL,D,2001,6,PCOD
0,WY,HAL,D,2001,5,PCOD
692.89,CG,POT,R,2001,3,PCOD
24.9,CG,HAL,R,2001,6,PCOD
0.79,SE,HAL,R,2001,9,PCOD
506.84,WG,POT,R,2001,9,PCOD
3.41,WG,HAL,D,2001,6,PCOD
0.12,PWSI,HAL,R,2001,6,PCOD
5.43,PWSI,HAL,R,2001,2,PCOD
10.84,PWSI,HAL,R,2001,1,PCOD
0.52,WG,TRW,D,2001,10,PCOD
15.87,CG,TRW,D,2001,1,PCOD
0.07,SEI,HAL,D,2001,11,PCOD
3.16,WG,HAL,R,2001,10,PCOD
3.18,WG,TRW,D,2001,2,PCOD
0,SE,POT,D,2001,4,PCOD
0.09,WY,HAL,R,2001,6,PCOD
2.06,WG,HAL,R,2001,11,PCOD
0.5,WG,POT,D,2001,11,PCOD
0,WY,POT,D,2001,6,PCOD
47.7,WG,TRW,R,2002,7,PCOD
17.29,WG,TRW,R,2002,8,PCOD
205.64,CG,TRW,R,2002,8,PCOD
9.34,CG,HAL,D,2002,3,PCOD
2949.2,CG,HAL,R,2002,3,PCOD
20.03,CG,HAL,R,2002,4,PCOD
557.92,WG,POT,R,2002,3,PCOD
18.06,WG,TRW,D,2002,4,PCOD
7.49,SEI,HAL,R,2002,1,PCOD
214.64,CG,TRW,D,2002,3,PCOD
638.31,WG,POT,R,2002,9,PCOD
27.7,WY,POT,R,2002,4,PCOD
0.5,PWSI,HAL,R,2002,9,PCOD
0.14,PWSI,HAL,R,2002,10,PCOD
0.48,WY,HAL,R,2002,9,PCOD
10.4,SE,HAL,R,2002,12,PCOD
0.52,WY,HAL,R,2002,7,PCOD
0.11,PWSI,HAL,R,2002,7,PCOD
55.911,WG,TRW,D,2003,8,PCOD
54.597,CG,HAL,R,2003,8,PCOD
171.274,CG,TRW,D,2003,9,PCOD
13.819,WG,HAL,D,2003,7,PCOD
23.401,WG,HAL,D,2003,8,PCOD
22.369,WG,HAL,D,2003,6,PCOD
1332.289,WG,HAL,R,2003,1,PCOD
3.279,SEI,HAL,D,2003,6,PCOD
644.485,CG,JIG,R,2003,5,PCOD
48.155,WG,HAL,R,2003,4,PCOD
0.127,CG,JIG,R,2003,9,PCOD
0.626,PWSI,HAL,R,2003,8,PCOD
0.083,WY,HAL,R,2003,10,PCOD
0.429,CG,POT,D,2003,9,PCOD
0.08,SE,HAL,R,2003,6,PCOD
539.286,CG,POT,R,2003,4,PCOD
0.903,WG,JIG,R,2003,6,PCOD
1.545,SEI,HAL,R,2003,8,PCOD
2.355,WY,HAL,R,2003,6,PCOD
0.367,SE,HAL,R,2003,8,PCOD
0.002,SEI,JIG,R,2003,5,PCOD
1.287,SE,HAL,D,2004,7,PCOD
211.148,CG,POT,R,2004,9,PCOD
2.058,CG,POT,D,2004,9,PCOD
15.826,CG,HAL,R,2004,7,PCOD
5683.13,CG,HAL,R,2004,1,PCOD
441.232,WG,JIG,R,2004,4,PCOD
3.041,WG,POT,D,2004,10,PCOD
20.188,WG,HAL,D,2004,6,PCOD
5669.368,CG,TRW,R,2004,1,PCOD
6.959,CG,HAL,D,2004,6,PCOD
0.078,SE,HAL,R,2004,8,PCOD
8.276,CG,POT,D,2004,1,PCOD
1.759,SEI,HAL,R,2004,7,PCOD
0.129,SE,HAL,R,2004,7,PCOD
0.107,WG,TRW,D,2004,10,PCOD
10.035,WG,HAL,R,2004,4,PCOD
121.133,CG,TRW,R,2004,5,PCOD
45.255,CG,TRW,D,2004,6,PCOD
452.289,CG,POT,R,2004,5,PCOD
17.507,WG,TRW,D,2004,3,PCOD
1.859,SEI,HAL,R,2004,4,PCOD
1.295,SEI,HAL,R,2004,10,PCOD
0.191,WY,HAL,R,2004,1,PCOD
102.654,WG,HAL,D,2004,5,PCOD
0.041,PWSI,HAL,R,2004,11,PCOD
6.844,WG,POT,D,2004,11,PCOD
0.079,PWSI,HAL,R,2004,5,PCOD
0.156,SEI,HAL,D,2004,8,PCOD
0.005,SE,JIG,R,2004,7,PCOD
50.689,WG,POT,R,2004,5,PCOD
1.015,CG,JIG,D,2004,3,PCOD
918.306,CG,HAL,R,2005,9,PCOD
300.788,WG,JIG,R,2005,4,PCOD
0.985,SEI,HAL,D,2005,9,PCOD
11.887,WG,TRW,D,2005,4,PCOD
0.984,SEI,HAL,D,2005,6,PCOD
0.16,SE,HAL,D,2005,3,PCOD
3.507,CG,POT,D,2005,2,PCOD
4138.943,CG,TRW,R,2005,1,PCOD
122.989,CG,TRW,D,2005,4,PCOD
15.568,CG,HAL,R,2005,5,PCOD
3.447,WG,TRW,R,2005,8,PCOD
0.35,WG,POT,D,2005,10,PCOD
874.669,WG,POT,R,2005,9,PCOD
430.329,WG,POT,R,2005,10,PCOD
17.36,CG,HAL,D,2005,4,PCOD
0.325,CG,HAL,D,2005,10,PCOD
1.845,WG,HAL,D,2005,10,PCOD
37.431,WG,HAL,D,2005,4,PCOD
1.453,WY,HAL,R,2005,3,PCOD
0.15,SE,HAL,R,2005,3,PCOD
44.329,WG,POT,R,2005,11,PCOD
136.266,WG,HAL,R,2005,1,PCOD
0.52,SEI,HAL,D,2005,7,PCOD
0.047,PWSI,HAL,D,2005,7,PCOD
3189.476,WG,POT,R,2006,2,PCOD
103.108,CG,TRW,R,2006,3,PCOD
3675.199,WG,TRW,R,2006,2,PCOD
12.906,CG,HAL,R,2006,8,PCOD
2473.98,CG,HAL,R,2006,1,PCOD
1887.094,CG,HAL,R,2006,2,PCOD
2.586,WG,HAL,D,2006,10,PCOD
11.363,WG,POT,R,2006,12,PCOD
8.287,CG,JIG,R,2006,9,PCOD
131.869,WG,POT,R,2006,9,PCOD
1.914,CG,TRW,D,2006,1,PCOD
0.031,WG,TRW,R,2006,11,PCOD
7.635,SEI,HAL,R,2006,12,PCOD
0.028,SE,HAL,R,2006,10,PCOD
0.741,WG,HAL,D,2006,3,PCOD
0.198,PWSI,HAL,D,2006,4,PCOD
3.164,WY,HAL,D,2006,4,PCOD
4.22,CG,HAL,D,2006,10,PCOD
5.431,WG,JIG,R,2006,3,PCOD
0.056,PWSI,TRW,R,2006,3,PCOD
0.075,SEI,HAL,D,2006,10,PCOD
0.003,PWSI,HAL,D,2006,6,PCOD
0.196,WG,JIG,R,2006,10,PCOD
339.414,CG,TRW,R,2007,5,PCOD
7.112,SE,HAL,D,2007,6,PCOD
53.348,CG,JIG,R,2007,3,PCOD
0.751,SE,HAL,R,2007,4,PCOD
50.769,WG,TRW,R,2007,1,PCOD
2.199,CG,HAL,D,2007,5,PCOD
2078.2,CG,HAL,R,2007,2,PCOD
2.506,CG,HAL,D,2007,3,PCOD
586.467,WG,HAL,R,2007,10,PCOD
4.745,CG,HAL,D,2007,9,PCOD
2.448,WG,HAL,R,2007,1,PCOD
22.489,WG,JIG,R,2007,7,PCOD
13.756,WG,HAL,R,2007,6,PCOD
0.173,CG,POT,D,2007,11,PCOD
3.253,WY,TRW,R,2007,7,PCOD
42.999,CG,TRW,D,2007,10,PCOD
13.727,CG,TRW,D,2007,1,PCOD
0.028,WG,JIG,D,2007,5,PCOD
1.642,WG,JIG,R,2007,3,PCOD
3.962,WG,JIG,R,2007,4,PCOD
1.359,PWSI,HAL,R,2007,4,PCOD
0.052,CG,JIG,D,2007,5,PCOD
3.468,CG,HAL,D,2007,11,PCOD
2722.187,CG,TRW,R,2008,9,PCOD
104.231,WY,HAL,R,2008,4,PCOD
377.292,WG,HAL,R,2008,9,PCOD
3121.296,WG,TRW,R,2008,2,PCOD
0.064,SE,HAL,D,2008,4,PCOD
0.092,SE,HAL,D,2008,3,PCOD
2.845,CG,HAL,D,2008,5,PCOD
13.097,CG,TRW,D,2008,1,PCOD
627.924,CG,TRW,R,2008,4,PCOD
229.247,CG,TRW,D,2008,4,PCOD
240.002,WG,JIG,R,2008,6,PCOD
2015.102,CG,POT,R,2008,1,PCOD
980.744,CG,POT,R,2008,11,PCOD
1488.874,CG,HAL,R,2008,9,PCOD
11.522,WG,TRW,D,2008,10,PCOD
228.783,WG,TRW,R,2008,1,PCOD
81.039,CG,POT,R,2008,12,PCOD
3.354,WG,HAL,D,2008,10,PCOD
37.478,CG,HAL,D,2008,9,PCOD
2.785,CG,HAL,D,2008,8,PCOD
1798.797,WG,HAL,R,2008,2,PCOD
0.636,SE,HAL,R,2008,6,PCOD
193.512,CG,TRW,R,2008,6,PCOD
5.349,CG,JIG,R,2008,9,PCOD
5.875,CG,JIG,R,2008,10,PCOD
3.889,CG,JIG,R,2008,1,PCOD
3.866,PWSI,HAL,R,2008,2,PCOD
89.693,WG,TRW,R,2009,3,PCOD
9.858,WG,POT,D,2009,1,PCOD
3444.798,WG,POT,R,2009,3,PCOD
3511.008,CG,HAL,R,2009,1,PCOD
3.332,CG,HAL,R,2009,11,PCOD
27.335,CG,HAL,D,2009,9,PCOD
90.323,CG,TRW,D,2009,9,PCOD
0.523,SE,HAL,D,2009,10,PCOD
11.708,SEI,HAL,R,2009,10,PCOD
6.962,WG,HAL,D,2009,10,PCOD
20.527,WG,HAL,D,2009,6,PCOD
16.33,PWSI,HAL,D,2009,6,PCOD
251.915,CG,TRW,R,2009,7,PCOD
37.868,WG,HAL,D,2009,2,PCOD
268.206,WG,TRW,R,2009,7,PCOD
239.57,WG,JIG,R,2009,5,PCOD
0.592,WY,HAL,D,2009,10,PCOD
12.316,WY,HAL,R,2009,10,PCOD
9.224,WG,HAL,R,2009,7,PCOD
4.579,PWSI,HAL,R,2009,4,PCOD
1.963,SEI,HAL,R,2009,8,PCOD
1117.604,CG,TRW,D,2009,5,PCOD
358.026,WG,POT,R,2009,11,PCOD
86.505,WG,JIG,R,2009,9,PCOD
0.57,SE,HAL,R,2009,6,PCOD
2.079,WY,HAL,R,2009,9,PCOD
105.127,CG,POT,R,2009,12,PCOD
0.123,SEI,HAL,R,2009,7,PCOD
1.431,WY,POT,R,2009,5,PCOD
0.426,WG,TRW,D,2009,10,PCOD
287.5540961172,CG,JIG,R,2010,3,PCOD
1302.20793535,CG,HAL,R,2010,9,PCOD
48.7106229069,SEI,HAL,R,2010,3,PCOD
1.68430881,SEI,HAL,R,2010,6,PCOD
54.917179562,CG,HAL,R,2010,6,PCOD
8.7931248652,WY,HAL,D,2010,7,PCOD
1674.556620972,WG,TRW,R,2010,2,PCOD
3.4072819641,SEI,HAL,R,2010,5,PCOD
0.4696263467,WG,POT,D,2010,1,PCOD
70.6537431677,WG,TRW,R,2010,4,PCOD
19.4762476061,CG,HAL,R,2010,4,PCOD
