TONS,MONTH,SEASON,QUARTER,TRIMESTER,GEAR,YEAR,AREA,WED,STATE
0.1016787467,5,3,2,2,HAL,2022,640,2022-05-28T08:00:00Z,S
0.1729990943,11,5,4,3,HAL,2022,650,2022-11-12T09:00:00Z,S
33.8785093018,7,3,3,2,TRW,2022,630,2022-07-02T08:00:00Z,F
31.4704514942,8,3,3,2,TRW,2022,630,2022-08-20T08:00:00Z,F
8.6908298092,1,1,1,1,POT,2022,630,2022-01-08T09:00:00Z,S
0.5369052542,11,5,4,3,HAL,2022,620,2022-11-19T09:00:00Z,F
0.4054002345,11,5,4,3,HAL,2022,620,2022-11-19T09:00:00Z,F
3.3783309735,5,3,2,2,TRW,2022,630,2022-05-21T08:00:00Z,F
12.6613712513,5,3,2,2,TRW,2022,630,2022-05-21T08:00:00Z,F
1.018964014,5,3,2,2,TRW,2022,630,2022-05-07T08:00:00Z,F
1.0655992066,10,4,4,3,HAL,2022,620,2022-10-22T08:00:00Z,S
0.4397068893,1,1,1,1,JIG,2022,630,2022-01-22T09:00:00Z,S
4.1855467366,10,4,4,3,JIG,2022,630,2022-10-01T08:00:00Z,S
1.0666363435,5,3,2,2,HAL,2022,630,2022-05-21T08:00:00Z,S
0.0667111487,6,3,2,2,POT,2022,650,2022-06-04T08:00:00Z,F
0.360760374,6,3,2,2,HAL,2022,649,2022-06-11T08:00:00Z,S
0.2084787923,11,5,4,3,HAL,2022,649,2022-11-12T09:00:00Z,S
277.6363636365,2,1,1,1,HAL,2022,610,2022-02-19T09:00:00Z,F
0.1686163737,9,4,3,3,POT,2022,659,2022-09-24T08:00:00Z,S
0.2712948539,5,3,2,2,HAL,2022,610,2022-05-07T08:00:00Z,F
2.7060504031,2,1,1,1,HAL,2022,610,2022-02-19T09:00:00Z,F
1.0863177227,2,1,1,1,HAL,2022,610,2022-02-12T09:00:00Z,F
1.095101579,7,3,3,2,HAL,2022,610,2022-07-30T08:00:00Z,F
2.3512747343,7,3,3,2,HAL,2022,610,2022-07-23T08:00:00Z,F
1.3118612216,7,3,3,2,HAL,2022,610,2022-07-23T08:00:00Z,F
0.0374959572,4,2,2,1,HAL,2022,659,2022-04-23T08:00:00Z,S
0.0022679618,10,4,4,3,HAL,2022,650,2022-10-29T08:00:00Z,F
0.0158757329,10,4,4,3,HAL,2022,650,2022-10-08T08:00:00Z,S
0.0082298678,6,3,2,2,HAL,2022,650,2022-06-11T08:00:00Z,S
0.0932540553,6,3,2,2,HAL,2022,640,2022-06-11T08:00:00Z,S
0.4724673669,5,3,2,2,HAL,2022,659,2022-05-14T08:00:00Z,S
0.0133941223,9,4,3,3,POT,2022,640,2022-09-17T08:00:00Z,F
1.0086061557,5,3,2,2,HAL,2022,640,2022-05-21T08:00:00Z,F
0.1312305812,4,2,2,1,HAL,2022,640,2022-04-02T08:00:00Z,F
0.0033674357,6,3,2,2,HAL,2022,640,2022-06-25T08:00:00Z,S
12.6062998208,10,4,4,3,HAL,2022,610,2022-10-08T08:00:00Z,F
47.7535567245,4,2,2,1,POT,2022,630,2022-04-23T08:00:00Z,S
1.4973084134,11,5,4,3,HAL,2022,659,2022-11-12T09:00:00Z,S
0.5735220768,9,4,3,3,POT,2022,610,2022-09-24T08:00:00Z,F
0.3747691243,9,4,3,3,HAL,2022,610,2022-09-24T08:00:00Z,F
0.0344400902,4,2,2,1,POT,2022,610,2022-04-02T08:00:00Z,F
0.0182276972,6,3,2,2,HAL,2022,650,2022-06-11T08:00:00Z,F
1.3810036269,6,3,2,2,HAL,2022,649,2022-06-11T08:00:00Z,S
0.5718257613,10,4,4,3,HAL,2022,649,2022-10-08T08:00:00Z,S
0.0054431084,12,5,4,3,POT,2022,650,2022-12-03T09:00:00Z,F
0.3508398127,7,3,3,2,HAL,2022,610,2022-07-02T08:00:00Z,F
0.0117934016,4,2,2,1,HAL,2022,610,2022-04-02T08:00:00Z,S
0.071926305,7,3,3,2,POT,2022,610,2022-07-09T08:00:00Z,F
0.0240403956,7,3,3,2,HAL,2022,650,2022-07-30T08:00:00Z,F
1.709946e-4,11,5,4,3,HAL,2022,630,2022-11-26T09:00:00Z,F
1.5968997096,4,2,2,1,HAL,2022,630,2022-04-23T08:00:00Z,F
0.4252262288,5,3,2,2,TRW,2022,620,2022-05-14T08:00:00Z,F
0.1452753586,1,1,1,1,HAL,2022,630,2022-01-15T09:00:00Z,F
0.0900242,7,3,3,2,HAL,2022,620,2022-07-09T08:00:00Z,S
0.454881128,2,1,1,1,POT,2022,630,2022-02-12T09:00:00Z,S
72.8506374168,2,1,1,1,POT,2022,620,2022-02-26T09:00:00Z,S
1.6993408595,2,1,1,1,POT,2022,630,2022-02-26T09:00:00Z,S
0.0176638881,5,3,2,2,POT,2022,630,2022-05-07T08:00:00Z,S
0.0098108573,4,2,2,1,HAL,2022,640,2022-04-23T08:00:00Z,F
0.0027008427,7,3,3,2,HAL,2022,649,2022-07-02T08:00:00Z,S
2.494758035,11,5,4,3,POT,2022,630,2022-11-19T09:00:00Z,S
0.3623123061,4,2,2,1,HAL,2022,630,2022-04-09T08:00:00Z,S
20.0694721202,10,4,4,3,POT,2022,630,2022-10-01T08:00:00Z,S
0.136077711,8,3,3,2,HAL,2022,620,2022-08-13T08:00:00Z,S
0.2054569437,4,2,2,1,HAL,2022,620,2022-04-02T08:00:00Z,S
0.8263881709,2,1,1,1,TRW,2022,620,2022-02-26T09:00:00Z,F
0.0039902463,9,4,3,3,HAL,2022,650,2022-09-03T08:00:00Z,S
0.0099790321,9,4,3,3,TRW,2022,620,2022-09-10T08:00:00Z,F
0.0181436948,9,4,3,3,TRW,2022,620,2022-09-24T08:00:00Z,S
1.7734518727,11,5,4,3,HAL,2022,620,2022-11-12T09:00:00Z,F
0.0168263344,4,2,2,1,HAL,2022,649,2022-04-30T08:00:00Z,S
6.020551e-4,12,5,4,3,HAL,2022,650,2022-12-03T09:00:00Z,F
32.2196167005,9,4,3,3,HAL,2023,610,2023-09-09T08:00:00Z,F
0.4155924377,8,3,3,2,HAL,2023,640,2023-08-19T08:00:00Z,S
0.5277209586,3,2,1,1,HAL,2023,640,2023-03-11T09:00:00Z,F
13.8470642177,2,1,1,1,HAL,2023,649,2023-02-04T09:00:00Z,S
8.7923484957,8,3,3,2,HAL,2023,610,2023-08-05T08:00:00Z,F
1.0930176113,4,2,2,1,HAL,2023,640,2023-04-22T08:00:00Z,F
0.0079764498,9,4,3,3,HAL,2023,650,2023-09-02T08:00:00Z,S
225.1507555353,2,1,1,1,TRW,2023,610,2023-02-04T09:00:00Z,F
0.8251789276,3,2,1,1,POT,2023,620,2023-03-11T09:00:00Z,S
70.5762490169,6,3,2,2,TRW,2023,630,2023-06-24T08:00:00Z,F
0.2226100265,9,4,3,3,HAL,2023,659,2023-09-09T08:00:00Z,S
0.1455087876,8,3,3,2,HAL,2023,659,2023-08-26T08:00:00Z,S
91.4046962652,6,3,2,2,TRW,2023,630,2023-06-17T08:00:00Z,F
0.0776194732,8,3,3,2,HAL,2023,659,2023-08-19T08:00:00Z,S
2.1703509738,7,3,3,2,HAL,2023,630,2023-07-01T08:00:00Z,S
8.0925460384,6,3,2,2,HAL,2023,620,2023-06-17T08:00:00Z,F
12.6203005105,5,3,2,2,TRW,2023,630,2023-05-27T08:00:00Z,F
0.008177621,6,3,2,2,POT,2023,620,2023-06-03T08:00:00Z,F
35.8568303984,4,2,2,1,TRW,2023,630,2023-04-08T08:00:00Z,F
4.0310185962,2,1,1,1,HAL,2023,630,2023-02-04T09:00:00Z,S
2.0383286706,6,3,2,2,JIG,2023,630,2023-06-24T08:00:00Z,S
90.5330102625,2,1,1,1,TRW,2023,630,2023-02-04T09:00:00Z,F
218.375103796,1,1,1,1,POT,2023,630,2023-01-14T09:00:00Z,F
182.9407455613,9,4,3,3,POT,2023,630,2023-09-16T08:00:00Z,F
6.8003205773,5,3,2,2,HAL,2023,620,2023-05-06T08:00:00Z,F
23.1489958844,2,1,1,1,TRW,2023,630,2023-02-18T09:00:00Z,F
0.137923832,3,2,1,1,TRW,2023,620,2023-03-25T08:00:00Z,F
0.4730968418,6,3,2,2,HAL,2023,659,2023-06-03T08:00:00Z,S
1.7223118198,3,2,1,1,HAL,2023,630,2023-03-11T09:00:00Z,S
7.0547499015,2,1,1,1,POT,2023,620,2023-02-25T09:00:00Z,S
1.5805320758,5,3,2,2,HAL,2023,649,2023-05-06T08:00:00Z,S
1.0486242475,4,2,2,1,HAL,2023,650,2023-04-29T08:00:00Z,F
0.0141110041,4,2,2,1,HAL,2023,640,2023-04-29T08:00:00Z,S
21.8156382917,9,4,3,3,TRW,2023,610,2023-09-02T08:00:00Z,F
0.518456079,9,4,3,3,TRW,2023,610,2023-09-09T08:00:00Z,S
0.0256558817,7,3,3,2,POT,2023,650,2023-07-22T08:00:00Z,F
45.0458879852,5,3,2,2,JIG,2023,610,2023-05-20T08:00:00Z,S
0.0038772936,8,3,3,2,HAL,2023,620,2023-08-05T08:00:00Z,S
0.6082534826,9,4,3,3,HAL,2023,620,2023-09-09T08:00:00Z,S
0.2792509027,7,3,3,2,HAL,2023,620,2023-07-29T08:00:00Z,F
0.9066756056,7,3,3,2,HAL,2023,630,2023-07-29T08:00:00Z,F
0.1424280042,7,3,3,2,HAL,2023,630,2023-07-29T08:00:00Z,S
9.5339562309,4,2,2,1,HAL,2023,630,2023-04-29T08:00:00Z,F
0.2201404111,8,3,3,2,HAL,2023,659,2023-08-26T08:00:00Z,S
41.2241408434,3,2,1,1,POT,2023,630,2023-03-25T08:00:00Z,S
1.3308669,8,3,3,2,TRW,2023,610,2023-08-26T08:00:00Z,F
0.7023167241,5,3,2,2,JIG,2023,630,2023-05-20T08:00:00Z,S
0.2097212979,3,2,1,1,HAL,2023,650,2023-03-25T08:00:00Z,F
0.0052163123,7,3,3,2,HAL,2023,640,2023-07-01T08:00:00Z,S
1.3471693389,3,2,1,1,HAL,2023,650,2023-03-18T08:00:00Z,S
12.4687381475,7,3,3,2,HAL,2023,640,2023-07-08T08:00:00Z,F
0.9592052066,4,2,2,1,HAL,2023,610,2023-04-29T08:00:00Z,S
0.0826186103,7,3,3,2,HAL,2023,640,2023-07-29T08:00:00Z,F
0.2665989154,8,3,3,2,HAL,2023,650,2023-08-12T08:00:00Z,S
0.1374248804,3,2,1,1,TRW,2023,620,2023-03-04T09:00:00Z,F
7.9275912193,3,2,1,1,HAL,2023,630,2023-03-18T08:00:00Z,F
0.3165167557,9,4,3,3,TRW,2023,630,2023-09-02T08:00:00Z,F
1.9830160488,8,3,3,2,HAL,2023,620,2023-08-12T08:00:00Z,F
10.8467739027,5,3,2,2,HAL,2023,659,2023-05-20T08:00:00Z,S
7.497280172,9,4,3,3,HAL,2023,630,2023-09-09T08:00:00Z,F
0.5497539524,5,3,2,2,HAL,2023,630,2023-05-13T08:00:00Z,F
47.6456943103,2,1,1,1,TRW,2023,630,2023-02-11T09:00:00Z,F
13.7447411474,8,3,3,2,HAL,2023,610,2023-08-26T08:00:00Z,F
0.61053533,8,3,3,2,HAL,2023,650,2023-08-19T08:00:00Z,F
7.1189844182,7,3,3,2,HAL,2023,610,2023-07-01T08:00:00Z,S
36.0777188412,3,2,1,1,JIG,2023,610,2023-03-25T08:00:00Z,S
0.6154730069,4,2,2,1,HAL,2023,630,2023-04-22T08:00:00Z,F
0.0998990233,4,2,2,1,HAL,2023,630,2023-04-15T08:00:00Z,S
0.3295855563,4,2,2,1,HAL,2023,610,2023-04-15T08:00:00Z,F
1.2813984452,5,3,2,2,HAL,2023,610,2023-05-27T08:00:00Z,F
17.4044218609,5,3,2,2,HAL,2023,650,2023-05-20T08:00:00Z,F
0.1174804238,9,4,3,3,HAL,2023,650,2023-09-02T08:00:00Z,F
0.5175265958,7,3,3,2,HAL,2023,650,2023-07-01T08:00:00Z,F
0.5102914162,5,3,2,2,HAL,2023,610,2023-05-27T08:00:00Z,S
0.1044789968,6,3,2,2,HAL,2023,649,2023-06-03T08:00:00Z,S
3.7627228632,6,3,2,2,HAL,2023,610,2023-06-03T08:00:00Z,F
0.0653173013,3,2,1,1,HAL,2023,650,2023-03-11T09:00:00Z,S
0.123830717,8,3,3,2,HAL,2023,659,2023-08-19T08:00:00Z,S
45.5281862724,1,1,1,1,HAL,2023,630,2023-01-28T09:00:00Z,S
14.2246733859,2,1,1,1,TRW,2023,620,2023-02-18T09:00:00Z,F
0.4626642174,9,4,3,3,HAL,2023,659,2023-09-16T08:00:00Z,S
0.4091403177,9,4,3,3,HAL,2023,659,2023-09-09T08:00:00Z,S
0.1803483264,9,4,3,3,TRW,2023,610,2023-09-02T08:00:00Z,S
0.0684844901,9,4,3,3,HAL,2023,650,2023-09-16T08:00:00Z,S
0.0999240112,4,2,2,1,HAL,2023,649,2023-04-08T08:00:00Z,S
0.4669363172,4,2,2,1,HAL,2023,649,2023-04-08T08:00:00Z,S
0.0116003701,7,3,3,2,POT,2023,650,2023-07-29T08:00:00Z,F
31.04991,7,3,3,2,TRW,2023,620,2023-07-29T08:00:00Z,F
10.70806,7,3,3,2,TRW,2023,620,2023-07-08T08:00:00Z,F
6.2878775382,7,3,3,2,TRW,2023,630,2023-07-01T08:00:00Z,F
0.8358296735,7,3,3,2,HAL,2023,620,2023-07-22T08:00:00Z,S
0.4285985047,5,3,2,2,JIG,2023,630,2023-05-13T08:00:00Z,S
0.0102489638,4,2,2,1,HAL,2023,650,2023-04-01T08:00:00Z,S
0.0322050583,3,2,1,1,HAL,2023,650,2023-03-18T08:00:00Z,F
0.0780178876,3,2,1,1,HAL,2023,640,2023-03-25T08:00:00Z,S
6.507118057,5,3,2,2,TRW,2023,620,2023-05-20T08:00:00Z,F
8.5853927256,4,2,2,1,JIG,2023,620,2023-04-15T08:00:00Z,S
13.1245563711,4,2,2,1,JIG,2023,620,2023-04-22T08:00:00Z,S
0.044016514,4,2,2,1,HAL,2023,640,2023-04-29T08:00:00Z,F
0.0046199723,4,2,2,1,POT,2023,640,2023-04-01T08:00:00Z,F
1.0449611081,5,3,2,2,HAL,2023,630,2023-05-20T08:00:00Z,F
0.9093323613,4,2,2,1,HAL,2023,620,2023-04-22T08:00:00Z,F
0.0938936206,6,3,2,2,HAL,2023,610,2023-06-10T08:00:00Z,S
0.0079534046,9,4,3,3,HAL,2023,640,2023-09-09T08:00:00Z,F
0.0131541787,8,3,3,2,HAL,2023,640,2023-08-19T08:00:00Z,F
1.6696524336,7,3,3,2,HAL,2023,610,2023-07-08T08:00:00Z,S
0.0212910213,3,2,1,1,POT,2023,650,2023-03-25T08:00:00Z,F
1.8030296707,5,3,2,2,TRW,2023,630,2023-05-20T08:00:00Z,F
6.0542e-6,6,3,2,2,TRW,2023,630,2023-06-03T08:00:00Z,F
0.0181436948,4,2,2,1,HAL,2023,620,2023-04-01T08:00:00Z,S
10.5048197528,1,1,1,1,HAL,2023,630,2023-01-14T09:00:00Z,F
0.8238718558,3,2,1,1,HAL,2023,620,2023-03-11T09:00:00Z,S
0.5028693896,7,3,3,2,HAL,2023,630,2023-07-08T08:00:00Z,F
6.9135808477,7,3,3,2,JIG,2023,610,2023-07-15T08:00:00Z,S
7.0621554913,8,3,3,2,JIG,2023,610,2023-08-05T08:00:00Z,S
0.0081646627,6,3,2,2,POT,2023,650,2023-06-10T08:00:00Z,F
0.5832316237,7,3,3,2,HAL,2023,610,2023-07-08T08:00:00Z,F
0.0866051092,7,3,3,2,HAL,2023,620,2023-07-29T08:00:00Z,S
0.2889383396,6,3,2,2,HAL,2023,610,2023-06-24T08:00:00Z,F
4.7736563607,6,3,2,2,HAL,2023,610,2023-06-24T08:00:00Z,F
0.0408233133,1,1,1,1,HAL,2023,659,2023-01-07T09:00:00Z,S
0.0047627199,2,1,1,1,TRW,2023,620,2023-02-04T09:00:00Z,S
6.7515835727,1,1,1,1,TRW,2023,610,2023-01-21T09:00:00Z,F
0.0666503074,7,3,3,2,POT,2023,630,2023-07-29T08:00:00Z,F
479,3,2,1,1,HAL,1991,630,1991-03-24T09:00:00Z,NA
171.4,2,1,1,1,TRW,1991,630,1991-02-10T09:00:00Z,NA
6.16,1,1,1,1,HAL,1991,650,1991-01-27T09:00:00Z,NA
4746.22,3,2,1,1,TRW,1991,620,1991-03-31T09:00:00Z,NA
2.2,3,2,1,1,HAL,1991,650,1991-03-24T09:00:00Z,NA
1115.72,4,2,2,1,TRW,1991,630,1991-04-07T09:00:00Z,NA
5.53,8,3,3,2,HAL,1991,610,1991-08-18T08:00:00Z,NA
4.85,4,2,2,1,HAL,1991,650,1991-04-28T08:00:00Z,NA
0.22,8,3,3,2,HAL,1991,650,1991-08-18T08:00:00Z,NA
1.17,2,1,1,1,TRW,1991,630,1991-02-17T09:00:00Z,NA
134.83,12,5,4,3,POT,1991,621,1991-12-15T09:00:00Z,NA
8.49,10,4,4,3,TRW,1991,620,1991-10-13T08:00:00Z,NA
104.84,10,4,4,3,TRW,1991,630,1991-10-13T08:00:00Z,NA
22.47,2,1,1,1,HAL,1991,610,1991-02-17T09:00:00Z,NA
1.9,1,1,1,1,TRW,1991,630,1991-01-27T09:00:00Z,NA
744.76,3,2,1,1,TRW,1991,630,1991-03-03T09:00:00Z,NA
2.22,3,2,1,1,TRW,1991,630,1991-03-03T09:00:00Z,NA
14.7,7,3,3,2,TRW,1991,620,1991-07-28T08:00:00Z,NA
323.36,3,2,1,1,HAL,1991,630,1991-03-17T09:00:00Z,NA
7.14,11,5,4,3,POT,1991,621,1991-11-03T09:00:00Z,NA
0.64,7,3,3,2,HAL,1991,650,1991-07-28T08:00:00Z,NA
3.61,2,1,1,1,HAL,1991,650,1991-02-10T09:00:00Z,NA
929.94,3,2,1,1,POT,1991,630,1991-03-31T09:00:00Z,NA
3.56,5,3,2,2,HAL,1991,610,1991-05-12T08:00:00Z,NA
13.97,4,2,2,1,TRW,1991,610,1991-04-28T08:00:00Z,NA
29.62,1,1,1,1,HAL,1991,610,1991-01-20T09:00:00Z,NA
47.68,7,3,3,2,TRW,1991,610,1991-07-28T08:00:00Z,NA
17.28,9,4,3,3,TRW,1991,610,1991-09-08T08:00:00Z,NA
8.22,5,3,2,2,HAL,1991,630,1991-05-19T08:00:00Z,NA
280.93,3,2,1,1,TRW,1991,620,1991-03-03T09:00:00Z,NA
3.1,6,3,2,2,HAL,1991,640,1991-06-02T08:00:00Z,NA
169.96,4,2,2,1,HAL,1991,620,1991-04-21T08:00:00Z,NA
7.77,2,1,1,1,HAL,1991,621,1991-02-24T09:00:00Z,NA
0.46,4,2,2,1,JIG,1991,630,1991-04-14T08:00:00Z,NA
0.48,6,3,2,2,JIG,1991,630,1991-06-16T08:00:00Z,NA
0.69,3,2,1,1,JIG,1991,630,1991-03-10T09:00:00Z,NA
716.72,4,2,2,1,POT,1991,630,1991-04-21T08:00:00Z,NA
0.17,2,1,1,1,JIG,1991,630,1991-02-10T09:00:00Z,NA
33.54,12,5,4,3,POT,1991,630,1991-12-15T09:00:00Z,NA
2.31,7,3,3,2,HAL,1991,610,1991-07-14T08:00:00Z,NA
7.15,12,5,4,3,POT,1991,630,1991-12-29T09:00:00Z,NA
49.4,1,1,1,1,HAL,1991,630,1991-01-13T09:00:00Z,NA
63.09,1,1,1,1,HAL,1991,630,1991-01-06T09:00:00Z,NA
78.4,5,3,2,2,POT,1991,620,1991-05-05T08:00:00Z,NA
8.28,5,3,2,2,HAL,1991,630,1991-05-26T08:00:00Z,NA
11.28,11,5,4,3,POT,1991,630,1991-11-03T09:00:00Z,NA
2.97,2,1,1,1,HAL,1991,610,1991-02-03T09:00:00Z,NA
0.41,3,2,1,1,TRW,1991,650,1991-03-31T09:00:00Z,NA
6.72,2,1,1,1,TRW,1991,610,1991-02-03T09:00:00Z,NA
169.55,3,2,1,1,TRW,1991,621,1991-03-31T09:00:00Z,NA
0.1,3,2,1,1,POT,1991,621,1991-03-24T09:00:00Z,NA
0.28,6,3,2,2,HAL,1991,620,1991-06-02T08:00:00Z,NA
8.46,1,1,1,1,HAL,1991,630,1991-01-20T09:00:00Z,NA
0.84,6,3,2,2,HAL,1991,640,1991-06-02T08:00:00Z,NA
0.85,4,2,2,1,HAL,1991,630,1991-04-21T08:00:00Z,NA
10,6,3,2,2,HAL,1991,610,1991-06-16T08:00:00Z,NA
10.95,5,3,2,2,HAL,1991,640,1991-05-12T08:00:00Z,NA
0.16,6,3,2,2,HAL,1991,640,1991-06-16T08:00:00Z,NA
63.11,3,2,1,1,POT,1991,620,1991-03-31T09:00:00Z,NA
0.1,5,3,2,2,HAL,1991,650,1991-05-19T08:00:00Z,NA
0.17,6,3,2,2,HAL,1991,650,1991-06-23T08:00:00Z,NA
18.71,1,1,1,1,POT,1991,610,1991-01-13T09:00:00Z,NA
1.96,4,2,2,1,POT,1991,630,1991-04-07T09:00:00Z,NA
2.5,12,5,4,3,JIG,1991,621,1991-12-22T09:00:00Z,NA
2.5,12,5,4,3,JIG,1991,610,1991-12-01T09:00:00Z,NA
0.64,3,2,1,1,JIG,1991,610,1991-03-10T09:00:00Z,NA
25.5,2,1,1,1,POT,1991,620,1991-02-17T09:00:00Z,NA
7.14,4,2,2,1,TRW,1991,621,1991-04-28T08:00:00Z,NA
117.89,4,2,2,1,TRW,1992,610,1992-04-26T08:00:00Z,NA
23.92,7,3,3,2,HAL,1992,610,1992-07-12T08:00:00Z,NA
15.88,4,2,2,1,TRW,1992,630,1992-04-05T09:00:00Z,NA
286.32,3,2,1,1,TRW,1992,610,1992-03-08T09:00:00Z,NA
1.45,7,3,3,2,TRW,1992,620,1992-07-12T08:00:00Z,NA
0.13,7,3,3,2,HAL,1992,610,1992-07-19T08:00:00Z,NA
3.33,4,2,2,1,TRW,1992,620,1992-04-05T09:00:00Z,NA
83.86,7,3,3,2,TRW,1992,630,1992-07-12T08:00:00Z,NA
127.77,10,4,4,3,TRW,1992,630,1992-10-04T08:00:00Z,NA
317.33,3,2,1,1,TRW,1992,630,1992-03-29T09:00:00Z,NA
903.96,4,2,2,1,TRW,1992,620,1992-04-05T09:00:00Z,NA
5.8,2,1,1,1,POT,1992,630,1992-02-09T09:00:00Z,NA
629.56,2,1,1,1,POT,1992,630,1992-02-23T09:00:00Z,NA
195.57,3,2,1,1,POT,1992,620,1992-03-22T09:00:00Z,NA
132.27,7,3,3,2,TRW,1992,630,1992-07-26T08:00:00Z,NA
1.13,4,2,2,1,HAL,1992,640,1992-04-05T09:00:00Z,NA
75.5,2,1,1,1,POT,1992,620,1992-02-16T09:00:00Z,NA
0.8,7,3,3,2,HAL,1992,640,1992-07-05T08:00:00Z,NA
11.54,3,2,1,1,HAL,1992,640,1992-03-22T09:00:00Z,NA
6.35,3,2,1,1,JIG,1992,630,1992-03-29T09:00:00Z,NA
161.88,9,4,3,3,HAL,1992,620,1992-09-06T08:00:00Z,NA
1461.12,3,2,1,1,HAL,1992,610,1992-03-01T09:00:00Z,NA
1028.98,2,1,1,1,HAL,1992,610,1992-02-23T09:00:00Z,NA
36.03,1,1,1,1,HAL,1992,610,1992-01-05T09:00:00Z,NA
1.28,7,3,3,2,TRW,1992,640,1992-07-12T08:00:00Z,NA
5.73,7,3,3,2,TRW,1992,640,1992-07-19T08:00:00Z,NA
0.26,10,4,4,3,TRW,1992,650,1992-10-25T08:00:00Z,NA
2.24,9,4,3,3,HAL,1992,640,1992-09-20T08:00:00Z,NA
47.62,10,4,4,3,TRW,1992,630,1992-10-25T08:00:00Z,NA
5.51,3,2,1,1,JIG,1992,610,1992-03-01T09:00:00Z,NA
1.33,2,1,1,1,JIG,1992,630,1992-02-23T09:00:00Z,NA
1.17,5,3,2,2,HAL,1992,659,1992-05-17T08:00:00Z,NA
6.49,5,3,2,2,HAL,1992,640,1992-05-31T08:00:00Z,NA
36.83,3,2,1,1,HAL,1992,610,1992-03-01T09:00:00Z,NA
43.17,8,3,3,2,HAL,1992,620,1992-08-30T08:00:00Z,NA
52.76,9,4,3,3,HAL,1992,630,1992-09-06T08:00:00Z,NA
6.52,9,4,3,3,HAL,1992,620,1992-09-27T08:00:00Z,NA
6.99,1,1,1,1,HAL,1992,610,1992-01-26T09:00:00Z,NA
6.45,2,1,1,1,HAL,1992,610,1992-02-02T09:00:00Z,NA
1.76,3,2,1,1,HAL,1992,650,1992-03-15T09:00:00Z,NA
0.15,12,5,4,3,TRW,1992,630,1992-12-20T09:00:00Z,NA
0.76,3,2,1,1,HAL,1992,650,1992-03-01T09:00:00Z,NA
19.94,2,1,1,1,POT,1992,649,1992-02-09T09:00:00Z,NA
0.09,11,5,4,3,HAL,1992,650,1992-11-22T09:00:00Z,NA
93.69,2,1,1,1,POT,1992,620,1992-02-09T09:00:00Z,NA
3.31,8,3,3,2,HAL,1992,630,1992-08-30T08:00:00Z,NA
10.14,6,3,2,2,HAL,1992,650,1992-06-14T08:00:00Z,NA
16.85,4,2,2,1,TRW,1992,620,1992-04-19T08:00:00Z,NA
30.86,3,2,1,1,HAL,1992,649,1992-03-15T09:00:00Z,NA
1.17,3,2,1,1,JIG,1992,610,1992-03-08T09:00:00Z,NA
61.28,9,4,3,3,POT,1992,620,1992-09-27T08:00:00Z,NA
2.59,6,3,2,2,HAL,1992,610,1992-06-14T08:00:00Z,NA
2.27,6,3,2,2,HAL,1992,610,1992-06-07T08:00:00Z,NA
0.04,6,3,2,2,HAL,1992,630,1992-06-28T08:00:00Z,NA
123.28,4,2,2,1,HAL,1992,630,1992-04-12T08:00:00Z,NA
0.02,7,3,3,2,HAL,1992,659,1992-07-12T08:00:00Z,NA
12.08,11,5,4,3,HAL,1992,659,1992-11-29T09:00:00Z,NA
3.82,12,5,4,3,HAL,1992,659,1992-12-20T09:00:00Z,NA
0.03,10,4,4,3,HAL,1992,659,1992-10-18T08:00:00Z,NA
0,7,3,3,2,HAL,1992,659,1992-07-12T08:00:00Z,NA
0.58,8,3,3,2,HAL,1992,659,1992-08-23T08:00:00Z,NA
68.4,10,4,4,3,POT,1992,630,1992-10-11T08:00:00Z,NA
3.15,3,2,1,1,POT,1992,610,1992-03-01T09:00:00Z,NA
2.51,3,2,1,1,POT,1992,620,1992-03-01T09:00:00Z,NA
4.28,3,2,1,1,OTH,1992,620,1992-03-15T09:00:00Z,NA
1.83,6,3,2,2,HAL,1992,620,1992-06-14T08:00:00Z,NA
1.09,3,2,1,1,HAL,1992,620,1992-03-29T09:00:00Z,NA
0.54,3,2,1,1,HAL,1992,620,1992-03-15T09:00:00Z,NA
6.94,6,3,2,2,HAL,1992,640,1992-06-14T08:00:00Z,NA
2.26,2,1,1,1,POT,1992,620,1992-02-16T09:00:00Z,NA
0.21,3,2,1,1,HAL,1992,640,1992-03-22T09:00:00Z,NA
11.69,3,2,1,1,HAL,1992,630,1992-03-22T09:00:00Z,NA
0.23,3,2,1,1,TRW,1992,650,1992-03-22T09:00:00Z,NA
3.49,5,3,2,2,HAL,1992,630,1992-05-10T08:00:00Z,NA
13.69,4,2,2,1,POT,1992,649,1992-04-05T09:00:00Z,NA
25.45,3,2,1,1,POT,1992,649,1992-03-29T09:00:00Z,NA
229.42,3,2,1,1,TRW,1992,620,1992-03-29T09:00:00Z,NA
0.5,8,3,3,2,HAL,1992,659,1992-08-30T08:00:00Z,NA
2.13,3,2,1,1,HAL,1992,659,1992-03-01T09:00:00Z,NA
0.51,5,3,2,2,JIG,1992,630,1992-05-17T08:00:00Z,NA
3.57,9,4,3,3,JIG,1992,620,1992-09-20T08:00:00Z,NA
0.13,7,3,3,2,TRW,1992,620,1992-07-26T08:00:00Z,NA
0.43,11,5,4,3,HAL,1992,650,1992-11-01T09:00:00Z,NA
0.1,5,3,2,2,HAL,1992,659,1992-05-10T08:00:00Z,NA
0.21,11,5,4,3,HAL,1992,659,1992-11-15T09:00:00Z,NA
